mmsi,is_fishing,label,sublabel,length,tonnage,list_sources,with_ranges
72852003461393,Fishing,,,,9.0,itu_fishing,False
210976608590947,Fishing,,,,,itu_fishing,False
154839727783615,Fishing,,,,7.0,itu_fishing,False
234390283221084,Fishing,,,,10.0,itu_fishing,False
143530541489466,Fishing,,,,6.0,itu_fishing,False
43526029120871,Fishing,,,,,itu_fishing,False
204072947854655,Fishing,,,,7.0,itu_fishing,False
47570854280784,Fishing,,,,17.0,itu_fishing,False
178235521502761,Fishing,,,,14.0,itu_fishing,False
145221353623279,Fishing,,,,24.0,itu_fishing,False
263228048816394,Fishing,,,,7.0,itu_fishing,False
162409759157187,Fishing,,,,7.0,itu_fishing,False
136108374812015,Fishing,,,,10.0,itu_fishing,False
144241291158332,Fishing,,,,8.0,itu_fishing,False
275941305825573,Fishing,,,,,itu_fishing,False
78676677321947,Fishing,,,,17.0,itu_fishing,False
195188595248992,Fishing,,,,10.0,itu_fishing,False
57142688506255,Fishing,,,,,itu_fishing,False
245634691449437,Fishing,,,,12.0,itu_fishing,False
69995856555408,Fishing,,,,,itu_fishing,False
248722670257899,Fishing,,,,,itu_fishing,False
16583128435591,Fishing,,,,11.0,itu_fishing,False
210921401189049,Fishing,,,,8.0,itu_fishing,False
64523010250589,Fishing,,,,9.0,itu_fishing,False
212059040697260,Fishing,,,,8.0,itu_fishing,False
179711536786058,Fishing,,,,9.0,itu_fishing,False
27845900035186,Fishing,,,,8.0,itu_fishing,False
133737083790688,Fishing,,,,14.0,itu_fishing,False
92784004348412,Fishing,,,,12.0,itu_fishing,False
141297329136749,Fishing,,,,287.0,itu_fishing,False
245749586303179,Fishing,,,,6.0,itu_fishing,False
275274133974601,Fishing,,,,4.0,itu_fishing,False
38311214487088,Fishing,,,,8.0,itu_fishing,False
106123117284473,Non-fishing,Passenger,,,,five24_fishing,False
247004768169593,Fishing,,,,21.0,itu_fishing,False
150826940961441,Fishing,,,,,itu_fishing,False
272068781954169,Fishing,,,,,itu_fishing,False
196696630485694,Fishing,,,,,itu_fishing,False
228359120837050,Fishing,,,,12.0,itu_fishing,False
127724590030594,Fishing,,,,25.0,itu_fishing,False
253831932391999,Fishing,,,,13.0,itu_fishing,False
226320461032082,Fishing,,,,10.0,itu_fishing,False
248781277871211,Fishing,,,,,itu_fishing,False
96006400206325,Fishing,,,,10.0,itu_fishing,False
3209655289701,Fishing,,,,14.0,itu_fishing,False
43087060059516,Fishing,,,,,itu_fishing,False
90406949655147,Fishing,,,,,itu_fishing,False
46406970625621,Fishing,,,,,itu_fishing,False
32790105651451,Fishing,,,,8.0,itu_fishing,False
165795660967800,Fishing,,,,5.0,itu_fishing,False
205095554028976,Fishing,,,,14.0,itu_fishing,False
36402659158464,Fishing,,,,9.0,itu_fishing,False
225512955135941,Fishing,,,,,itu_fishing,False
179355981798635,Fishing,,,,6.0,itu_fishing,False
151914384989863,Fishing,,,,6.0,itu_fishing,False
60158209144753,Fishing,,,,,itu_fishing,False
266992732883134,Fishing,,,,11.0,itu_fishing,False
13491157059979,Fishing,,,,,itu_fishing,False
136023676116581,Fishing,,,,25.0,itu_fishing,False
207858703104561,Fishing,,,,,itu_fishing,False
208358484067200,Fishing,,,,7.0,itu_fishing,False
51964489369046,Fishing,,,,14.0,itu_fishing,False
8306351764656,Fishing,,,,17.0,itu_fishing,False
200183498896427,Fishing,,,,9.0,itu_fishing,False
65638988742537,Fishing,,,,24.0,itu_fishing,False
48033179235427,Fishing,,,,,itu_fishing,False
233288159822198,Fishing,,,,,itu_fishing,False
237827755502656,Fishing,,,,2.0,itu_fishing,False
57839340505368,Fishing,,,,,itu_fishing,False
240592771704174,Fishing,,,,46.0,itu_fishing,False
236167000791208,Fishing,,,,10.0,itu_fishing,False
135963352795561,Fishing,,,,,itu_fishing,False
113931368728047,Fishing,,,,,itu_fishing,False
163694541368787,Fishing,,,,,itu_fishing,False
122964101416075,Fishing,,,,10.0,itu_fishing,False
106278265245696,Fishing,,,,,itu_fishing,False
88864060900895,Fishing,,,,,itu_fishing,False
51024615482318,Fishing,,,,7.0,itu_fishing,False
61869219948991,Fishing,,,,17.0,itu_fishing,False
5850217986305,Fishing,,,,9.0,itu_fishing,False
237457328079857,Fishing,,,,8.0,itu_fishing,False
238211317962879,Fishing,,,,21.0,itu_fishing,False
191327895223253,Fishing,,,,9.0,itu_fishing,False
223545616358009,Fishing,,,,25.0,itu_fishing,False
162489418956545,Fishing,,,,8.0,itu_fishing,False
154147514311512,Fishing,,,,,itu_fishing,False
193749815677894,Fishing,,,,8.0,itu_fishing,False
142622417254619,Fishing,,,,11.0,itu_fishing,False
244898335435511,Fishing,,,,,itu_fishing,False
101797334297724,Fishing,,,,,itu_fishing,False
150994363586702,Fishing,,,,,itu_fishing,False
171981417869685,Fishing,,,,8.0,itu_fishing,False
215667620879499,Fishing,,,,,itu_fishing,False
88146807919276,Fishing,,,,8.0,itu_fishing,False
244984261121651,Fishing,,,,,itu_fishing,False
140602000841240,Fishing,,,,7.0,itu_fishing,False
78536615359844,Fishing,,,,8.0,itu_fishing,False
55026726859308,Fishing,,,,9.0,itu_fishing,False
98635723741812,Fishing,,,,17.0,itu_fishing,False
22097729941679,Fishing,,,,10.0,itu_fishing,False
152671253763879,Fishing,,,,12.0,itu_fishing,False
26140110129540,Fishing,,,,,itu_fishing,False
155635527080757,Fishing,,,,11.0,itu_fishing,False
155659121957169,Fishing,,,,17.0,itu_fishing,False
198766045790525,Fishing,,,,17.0,itu_fishing,False
280956754126507,Fishing,,,,13.0,itu_fishing,False
222787470912629,Fishing,,,,8.0,itu_fishing,False
264682769920765,Fishing,,,,13.0,itu_fishing,False
24122307032725,Fishing,,,,24.0,itu_fishing,False
251539025259172,Fishing,,,,24.0,itu_fishing,False
98987920962616,Fishing,,,,12.0,itu_fishing,False
276264731288951,Fishing,,,,8.0,itu_fishing,False
279503627422213,Fishing,,,,,itu_fishing,False
64935084772763,Fishing,,,,13.0,itu_fishing,False
76965859229186,Fishing,,,,,itu_fishing,False
186678775526543,Fishing,,,,,itu_fishing,False
44205846363817,Fishing,,,,18.0,itu_fishing,False
258533153847741,Fishing,,,,6.0,itu_fishing,False
223113078640234,Fishing,,,,,itu_fishing,False
143664829355142,Fishing,,,,8.0,itu_fishing,False
72992457835659,Fishing,,,,,itu_fishing,False
275170714593032,Fishing,,,,7.0,itu_fishing,False
10934901262858,Fishing,,,,8.0,itu_fishing,False
211248232526230,Fishing,,,,7.0,itu_fishing,False
20864179858187,Fishing,,,,4.0,itu_fishing,False
74119192833423,Fishing,,,,279.0,itu_fishing,False
243447972571444,Fishing,,,,,itu_fishing,False
170568278122481,Fishing,,,,8.0,itu_fishing,False
134156118008298,Fishing,,,,24.0,itu_fishing,False
52548811637219,Fishing,,,,10.0,itu_fishing,False
146000686062040,Fishing,,,,5.0,itu_fishing,False
240472095824161,Fishing,,,,,itu_fishing,False
111300140715006,Fishing,,,,17.0,itu_fishing,False
219596603204844,Fishing,,,,,itu_fishing,False
232927516336286,Fishing,,,,10.0,itu_fishing,False
99573490271952,Fishing,,,,,itu_fishing,False
269637999907036,Fishing,,,,,itu_fishing,False
236263551209592,Fishing,,,,12.0,itu_fishing,False
253537840907857,Fishing,,,,,itu_fishing,False
176645525439080,Fishing,,,,7.0,itu_fishing,False
179892703499197,Fishing,,,,,itu_fishing,False
66030752792186,Fishing,,,,,itu_fishing,False
31309597858310,Fishing,,,,10.0,itu_fishing,False
103918081026929,Fishing,,,,,itu_fishing,False
28761652877137,Fishing,,,,9.0,itu_fishing,False
266369634956899,Fishing,,,,24.0,itu_fishing,False
86857712919430,Fishing,,,,,itu_fishing,False
67543023208327,Fishing,,,,7.0,itu_fishing,False
26535426262890,Fishing,,,,7.0,itu_fishing,False
163569590480775,Fishing,,,,,itu_fishing,False
202038458864204,Fishing,,,,24.0,itu_fishing,False
67665738498547,Fishing,,,,,itu_fishing,False
207630771329663,Fishing,,,,,itu_fishing,False
195284898787338,Fishing,,,,,itu_fishing,False
86908210478141,Fishing,,,,17.0,itu_fishing,False
235509623377052,Fishing,,,,,itu_fishing,False
31211007568216,Fishing,,,,17.0,itu_fishing,False
64639611511347,Fishing,,,,,itu_fishing,False
71230725527543,Fishing,,,,,itu_fishing,False
76992933794731,Fishing,,,,,itu_fishing,False
194604713162754,Fishing,,,,,itu_fishing,False
236421629656273,Fishing,,,,,itu_fishing,False
166364783913106,Fishing,,,,,itu_fishing,False
153650072031946,Fishing,,,,17.0,itu_fishing,False
214675333060774,Fishing,,,,,itu_fishing,False
136145482056159,Fishing,,,,13.0,itu_fishing,False
262172148295149,Fishing,,,,,itu_fishing,False
31378675557600,Fishing,,,,8.0,itu_fishing,False
188830974198041,Fishing,,,,7.0,itu_fishing,False
145415241979319,Fishing,,,,5.0,itu_fishing,False
39968410541501,Fishing,,,,8.0,itu_fishing,False
242457860473429,Fishing,,,,20.0,itu_fishing,False
238448486634575,Fishing,,,,,itu_fishing,False
3167385623876,Fishing,,,,,itu_fishing,False
27893203177723,Fishing,,,,,itu_fishing,False
208566355246251,Fishing,,,,,itu_fishing,False
58353360867484,Fishing,,,,6.0,itu_fishing,False
223356485672714,Fishing,,,,,itu_fishing,False
174546365312759,Fishing,,,,14.0,itu_fishing,False
189582569659380,Fishing,,,,,itu_fishing,False
6861980254442,Fishing,,,,15.0,itu_fishing,False
59436578728993,Fishing,,,,,itu_fishing,False
13385314805868,Fishing,,,,,itu_fishing,False
33274289976559,Fishing,,,,,itu_fishing,False
43509270250986,Fishing,,,,15.0,itu_fishing,False
68536657063861,Fishing,,,,10.0,itu_fishing,False
259533898779631,Fishing,,,,,itu_fishing,False
170501710940506,Fishing,,,,6.0,itu_fishing,False
200308030451987,Fishing,,,,,itu_fishing,False
87998642306330,Fishing,,,,4.0,itu_fishing,False
19581655813313,Fishing,,,,12.0,itu_fishing,False
183261254115493,Fishing,,,,,itu_fishing,False
108773714989352,Fishing,,,,23.0,itu_fishing,False
11812047018889,Fishing,,,,24.0,itu_fishing,False
156950542665926,Fishing,,,,8.0,itu_fishing,False
1312708393391,Fishing,,,,8.0,itu_fishing,False
276105079522593,Fishing,,,,,itu_fishing,False
88726856405409,Fishing,,,,,itu_fishing,False
59477644029852,Fishing,,,,15.0,itu_fishing,False
140005960168599,Fishing,,,,7.0,itu_fishing,False
239406063019835,Fishing,,,,10.0,itu_fishing,False
40098322364831,Fishing,,,,17.0,itu_fishing,False
54952708678170,Fishing,,,,15.0,itu_fishing,False
277216548067273,Fishing,,,,,itu_fishing,False
185977191709507,Fishing,,,,19.0,itu_fishing,False
199429793070953,Fishing,,,,15.0,itu_fishing,False
159400949649573,Fishing,,,,,itu_fishing,False
141493442260604,Fishing,,,,,itu_fishing,False
63410992485166,Fishing,,,,,itu_fishing,False
45394842165418,Fishing,,,,4.0,itu_fishing,False
42831513091816,Fishing,,,,,itu_fishing,False
209000956140641,Fishing,,,,7.0,itu_fishing,False
143019406821019,Fishing,,,,9.0,itu_fishing,False
262176372235799,Fishing,,,,,itu_fishing,False
51311024412079,Fishing,,,,,itu_fishing,False
116863970032241,Fishing,,,,24.0,itu_fishing,False
150893772630101,Fishing,,,,,itu_fishing,False
233484909784638,Fishing,,,,,itu_fishing,False
3401219196884,Fishing,,,,,itu_fishing,False
182627124390558,Fishing,,,,,itu_fishing,False
199023675304672,Fishing,,,,,itu_fishing,False
230334720019033,Non-fishing,Cargo/Tanker,Cargo,,,cargotanker_fishing,False
36306608612315,Fishing,,,,,itu_fishing,False
108450722052727,Fishing,,,,,itu_fishing,False
168602515530069,Fishing,,,,499.0,itu_fishing,False
112737540629895,Fishing,,,,9.0,itu_fishing,False
25276211851021,Fishing,,,,,itu_fishing,False
7615880584375,Fishing,,,,,itu_fishing,False
213118069066688,Fishing,,,,12.0,itu_fishing,False
173265460800140,Fishing,,,,8.0,itu_fishing,False
23605728475135,Fishing,,,,7.0,itu_fishing,False
2766940049840,Fishing,,,,24.0,itu_fishing,False
11104013033046,Fishing,,,,11.0,itu_fishing,False
110066117698371,Fishing,,,,9.0,itu_fishing,False
228535034725690,Fishing,,,,7.0,itu_fishing,False
132698780979229,Fishing,,,,10.0,itu_fishing,False
22323713986113,Fishing,,,,,itu_fishing,False
156560370054764,Fishing,,,,9.0,itu_fishing,False
114652226699753,Fishing,,,,,itu_fishing,False
264308614389724,Fishing,,,,12.0,itu_fishing,False
144361666522605,Fishing,,,,8.0,itu_fishing,False
142289288836271,Fishing,,,,,itu_fishing,False
83897279454465,Fishing,,,,,itu_fishing,False
46763903892001,Fishing,,,,4.0,itu_fishing,False
14947615466565,Fishing,,,,,itu_fishing,False
256953781532755,Fishing,,,,,itu_fishing,False
217879698146011,Fishing,,,,4.0,itu_fishing,False
241690129027821,Fishing,,,,,itu_fishing,False
31898740807450,Fishing,,,,,itu_fishing,False
99352641915613,Fishing,,,,,itu_fishing,False
233184157960635,Fishing,,,,,itu_fishing,False
36531182406324,Fishing,,,,,itu_fishing,False
146540178206177,Fishing,,,,2793.0,itu_fishing,False
15796969894618,Fishing,,,,4.0,itu_fishing,False
100962768168472,Fishing,,,,,itu_fishing,False
252755578723198,Fishing,,,,,itu_fishing,False
8644551056647,Fishing,,,,,itu_fishing,False
178716567950986,Fishing,,,,,itu_fishing,False
248751223180866,Fishing,,,,,itu_fishing,False
127283845923464,Fishing,,,,,itu_fishing,False
228649064951746,Fishing,,,,,itu_fishing,False
100116635519787,Fishing,,,,,itu_fishing,False
116637653933812,Fishing,,,,,itu_fishing,False
170158253620547,Fishing,,,,,itu_fishing,False
131899707197806,Fishing,,,,,itu_fishing,False
4867183474021,Fishing,,,,,itu_fishing,False
24083175421720,Fishing,,,,,itu_fishing,False
200286605215546,Fishing,,,,11.0,itu_fishing,False
49277256432105,Fishing,,,,,itu_fishing,False
98367946074567,Fishing,,,,8.0,itu_fishing,False
172366458632395,Fishing,,,,,itu_fishing,False
63155612424583,Fishing,,,,,itu_fishing,False
101254271883683,Fishing,,,,24.0,itu_fishing,False
8767848815586,Fishing,,,,,itu_fishing,False
213572739008358,Fishing,,,,,itu_fishing,False
119199254237087,Fishing,,,,,itu_fishing,False
106813852725228,Fishing,,,,,itu_fishing,False
124230159127048,Fishing,,,,,itu_fishing,False
225212464706783,Fishing,,,,,itu_fishing,False
191697903504142,Fishing,,,,,itu_fishing,False
142665771535652,Fishing,,,,,itu_fishing,False
278943009108196,Fishing,,,,,itu_fishing,False
242271372459270,Fishing,,,,,itu_fishing,False
8768521331470,Fishing,,,,15.0,itu_fishing,False
241435311843146,Fishing,,,,,itu_fishing,False
119977106407159,Fishing,,,,15.0,itu_fishing,False
83182713424812,Fishing,,,,,itu_fishing,False
259059376776375,Fishing,,,,11.0,itu_fishing,False
99702516953932,Fishing,,,,,itu_fishing,False
183674790397568,Fishing,,,,,itu_fishing,False
27619334743655,Fishing,,,,,itu_fishing,False
254346351397626,Fishing,,,,,itu_fishing,False
118130086729048,Fishing,,,,8.0,itu_fishing,False
196785314185983,Fishing,,,,23.0,itu_fishing,False
215356031339203,Fishing,,,,3.0,itu_fishing,False
255028512037217,Fishing,,,,,itu_fishing,False
83962049329943,Fishing,,,,,itu_fishing,False
218218088487468,Fishing,,,,10.0,itu_fishing,False
32333389664341,Fishing,,,,,itu_fishing,False
42419158532159,Fishing,,,,,itu_fishing,False
112594132497019,Fishing,,,,,itu_fishing,False
23025404277531,Fishing,,,,12.0,itu_fishing,False
29267873646248,Fishing,,,,,itu_fishing,False
76333966127333,Fishing,,,,,itu_fishing,False
230465969316346,Fishing,,,,,itu_fishing,False
103566892734048,Fishing,,,,,itu_fishing,False
34147224920051,Fishing,,,,,itu_fishing,False
217355688347923,Fishing,,,,2.0,itu_fishing,False
113829675404932,Fishing,,,,,itu_fishing,False
162585071044776,Fishing,,,,8.0,itu_fishing,False
92126494217360,Fishing,,,,,itu_fishing,False
124101615613223,Fishing,,,,,itu_fishing,False
50130004741620,Fishing,,,,10.0,itu_fishing,False
21421250602268,Fishing,,,,,itu_fishing,False
245846163635601,Fishing,,,,,itu_fishing,False
15690969879817,Fishing,,,,15.0,itu_fishing,False
245878127224474,Fishing,,,,,itu_fishing,False
122758384835095,Fishing,,,,24.0,itu_fishing,False
206858567371344,Fishing,,,,4.0,itu_fishing,False
230645280692217,Fishing,,,,,itu_fishing,False
59274053279248,Fishing,,,,3.0,itu_fishing,False
188926953293051,Fishing,,,,270.0,itu_fishing,False
64349893047219,Fishing,,,,7.0,itu_fishing,False
102477809254688,Fishing,,,,12.0,itu_fishing,False
27018315122693,Fishing,,,,,itu_fishing,False
165840877036208,Fishing,,,,,itu_fishing,False
212964086870308,Fishing,,,,,itu_fishing,False
724645668207,Fishing,Trawlers,,,833.0,itu_fishing,False
116550716505808,Fishing,,,,,itu_fishing,False
265743409730209,Fishing,,,,,itu_fishing,False
98113728608487,Fishing,,,,,itu_fishing,False
157957241670221,Fishing,,,,,itu_fishing,False
221263889513786,Fishing,,,,5.0,itu_fishing,False
83420099154539,Fishing,,,,,itu_fishing,False
10058746207574,Fishing,,,,,itu_fishing,False
94358275644510,Fishing,,,,,itu_fishing,False
115405392373775,Fishing,,,,24.0,itu_fishing,False
216025405561506,Fishing,,,,,itu_fishing,False
236950311966570,Fishing,,,,,itu_fishing,False
277155181761863,Fishing,,,,8.0,itu_fishing,False
67982431139059,Fishing,,,,8.0,itu_fishing,False
105045643346336,Fishing,,,,,itu_fishing,False
211084016324919,Fishing,,,,23.0,itu_fishing,False
145165387746110,Fishing,,,,,itu_fishing,False
139236325346262,Fishing,,,,,itu_fishing,False
174621986829249,Fishing,,,,,itu_fishing,False
248034091383483,Fishing,,,,15.0,itu_fishing,False
13942019116829,Fishing,,,,17.0,itu_fishing,False
9355153216154,Fishing,,,,,itu_fishing,False
62832571772130,Fishing,,,,,itu_fishing,False
185265173860204,Fishing,,,,,itu_fishing,False
65071892747231,Fishing,,,,,itu_fishing,False
174453472875481,Fishing,,,,,itu_fishing,False
272265144924616,Fishing,,,,,itu_fishing,False
234939987581106,Fishing,,,,,itu_fishing,False
275948502579554,Fishing,,,,,itu_fishing,False
122501167329232,Fishing,,,,,itu_fishing,False
12961801832719,Fishing,,,,,itu_fishing,False
158209963224537,Fishing,,,,,itu_fishing,False
175129753740352,Fishing,,,,,itu_fishing,False
157014661642295,Fishing,,,,,itu_fishing,False
189141661178334,Fishing,,,,,itu_fishing,False
155188075661661,Fishing,,,,,itu_fishing,False
67934862092335,Fishing,,,,188.0,itu_fishing,False
107529959983392,Fishing,,,,,itu_fishing,False
207511908605762,Fishing,,,,,itu_fishing,False
241442428559128,Fishing,,,,,itu_fishing,False
267224385834168,Fishing,,,,14.0,itu_fishing,False
267896201475128,Fishing,,,,,itu_fishing,False
68411177847335,Fishing,,,,,itu_fishing,False
266697726528492,Fishing,,,,,itu_fishing,False
79148474492438,Fishing,,,,17.0,itu_fishing,False
275955504317329,Fishing,,,,,itu_fishing,False
109961579366476,Fishing,,,,,itu_fishing,False
172821726728445,Fishing,,,,,itu_fishing,False
44760476363685,Fishing,,,,,itu_fishing,False
158929977602589,Fishing,,,,,itu_fishing,False
125360388570211,Fishing,,,,12.0,itu_fishing,False
9509714738289,Fishing,,,,,itu_fishing,False
211933198457053,Fishing,,,,21.0,itu_fishing,False
14610337830750,Fishing,,,,,itu_fishing,False
255221751778918,Fishing,,,,,itu_fishing,False
6799554498992,Fishing,,,,12.0,itu_fishing,False
277424376944870,Fishing,,,,8.0,itu_fishing,False
27373094665154,Fishing,,,,,itu_fishing,False
216040454496199,Fishing,,,,,itu_fishing,False
247248182352494,Fishing,,,,,itu_fishing,False
42891920174030,Fishing,,,,,itu_fishing,False
147972058308341,Fishing,,,,,itu_fishing,False
150763566847449,Fishing,,,,,itu_fishing,False
192796730548065,Fishing,,,,,itu_fishing,False
199222444494889,Fishing,,,,10.0,itu_fishing,False
130273443484588,Fishing,,,,5.0,itu_fishing,False
190637331888104,Fishing,,,,,itu_fishing,False
7951625551199,Fishing,,,,,itu_fishing,False
150408074513022,Fishing,,,,23.0,itu_fishing,False
3807236415255,Fishing,,,,,itu_fishing,False
71130813743634,Fishing,,,,,itu_fishing,False
64983627908010,Fishing,,,,,itu_fishing,False
229306966707771,Fishing,,,,,itu_fishing,False
278184002309824,Fishing,,,,,itu_fishing,False
83935157059755,Fishing,,,,,itu_fishing,False
104581984717617,Fishing,,,,,itu_fishing,False
189142399611220,Fishing,,,,5.0,itu_fishing,False
127493804360601,Fishing,,,,17.0,itu_fishing,False
90422027087683,Fishing,,,,,itu_fishing,False
154433671608527,Fishing,,,,,itu_fishing,False
222072046453805,Fishing,,,,,itu_fishing,False
86496812881794,Fishing,,,,,itu_fishing,False
275036419289691,Fishing,,,,5.0,itu_fishing,False
268388373137961,Fishing,,,,,itu_fishing,False
225912409154257,Fishing,,,,15.0,itu_fishing,False
11462928269336,Fishing,,,,,itu_fishing,False
91616764748190,Fishing,,,,,itu_fishing,False
124634627106397,Fishing,,,,14.0,itu_fishing,False
57402336441395,Fishing,,,,,itu_fishing,False
27709795512605,Fishing,,,,,itu_fishing,False
183969459944349,Fishing,,,,83.0,itu_fishing,False
165429551441889,Fishing,,,,,itu_fishing,False
176826795580274,Fishing,,,,,itu_fishing,False
122691107854665,Fishing,,,,8.0,itu_fishing,False
134382838376355,Fishing,,,,12.0,itu_fishing,False
101662453119914,Fishing,,,,,itu_fishing,False
58745673298124,Fishing,,,,,itu_fishing,False
168761141257404,Fishing,,,,,itu_fishing,False
210413759323658,Fishing,,,,,itu_fishing,False
67842614791403,Fishing,,,,60.0,itu_fishing,False
80200234319722,Fishing,,,,45.0,itu_fishing,False
65736690381989,Fishing,,,,,itu_fishing,False
210529043787526,Fishing,,,,,itu_fishing,False
37567806933516,Fishing,,,,49.0,itu_fishing,False
275391012402382,Fishing,,,,,itu_fishing,False
118503257811373,Fishing,,,,,itu_fishing,False
213192276998598,Fishing,,,,,itu_fishing,False
35042324066265,Fishing,,,,3.0,itu_fishing,False
218724013041168,Fishing,,,,,itu_fishing,False
236210440304454,Fishing,,,,116.0,itu_fishing,False
276386387972853,Fishing,,,,,itu_fishing,False
50638047275905,Fishing,,,,,itu_fishing,False
160329992005180,Fishing,,,,,itu_fishing,False
185975999652519,Fishing,,,,,itu_fishing,False
185976488306372,Fishing,,,,,itu_fishing,False
217497902753234,Fishing,,,,,itu_fishing,False
229826647562580,Fishing,Trawlers,,,257.0,itu_fishing,False
17412320029183,Fishing,,,,,itu_fishing,False
64967882815318,Fishing,,,,,itu_fishing,False
43913497503140,Fishing,,,,,itu_fishing,False
151996079840501,Fishing,,,,,itu_fishing,False
14809120997987,Fishing,,,,,itu_fishing,False
59298713558559,Fishing,,,,,itu_fishing,False
5025331458462,Fishing,,,,,itu_fishing,False
123547578183157,Fishing,,,,,itu_fishing,False
208147313213027,Fishing,,,,,itu_fishing,False
62534632202690,Fishing,,,,,itu_fishing,False
163842968638976,Fishing,,,,,itu_fishing,False
188293220496595,Fishing,,,,,itu_fishing,False
15458243099192,Fishing,,,,,itu_fishing,False
33738002277415,Fishing,,,,,itu_fishing,False
52039573966811,Fishing,,,,,itu_fishing,False
142121633605068,Fishing,,,,,itu_fishing,False
105577063561785,Fishing,,,,,itu_fishing,False
182992444722614,Fishing,,,,,itu_fishing,False
134344367599081,Fishing,,,,,itu_fishing,False
224212395459928,Fishing,,,,,itu_fishing,False
58926112158702,Fishing,,,,,itu_fishing,False
58529455671640,Fishing,,,,17.0,itu_fishing,False
75613518683134,Fishing,,,,,itu_fishing,False
260486853274070,Fishing,,,,,itu_fishing,False
249112900184697,Fishing,,,,12.0,itu_fishing,False
232257700529379,Fishing,,,,,itu_fishing,False
109407248150706,Fishing,,,,,itu_fishing,False
277575162506524,Fishing,,,,,itu_fishing,False
79361916101955,Fishing,,,,,itu_fishing,False
96618989137973,Fishing,,,,72.0,itu_fishing,False
100485439504071,Fishing,,,,,itu_fishing,False
266696211374852,Fishing,,,,,itu_fishing,False
244539756747715,Fishing,,,,17.0,itu_fishing,False
165737685566289,Fishing,,,,,itu_fishing,False
268961839043978,Fishing,,,,,itu_fishing,False
51199653684367,Fishing,,,,,itu_fishing,False
21593017526275,Fishing,,,,,itu_fishing,False
246360207095668,Fishing,,,,24.0,itu_fishing,False
69342524317789,Fishing,,,,9.0,itu_fishing,False
240945931812292,Fishing,,,,,itu_fishing,False
247875846052747,Fishing,,,,,itu_fishing,False
123761194367700,Fishing,,,,,itu_fishing,False
225718725300685,Fishing,,,,11.0,itu_fishing,False
263893098196908,Fishing,,,,,itu_fishing,False
188584452083556,Fishing,,,,15.0,itu_fishing,False
182732795689397,Fishing,,,,,itu_fishing,False
173884216881962,Fishing,,,,,itu_fishing,False
266660405736597,Fishing,,,,,itu_fishing,False
266260874688172,Fishing,,,,,itu_fishing,False
138702147969040,Fishing,,,,,itu_fishing,False
73401422940843,Fishing,,,,,itu_fishing,False
42826388469008,Fishing,,,,,itu_fishing,False
153988387482755,Fishing,,,,,itu_fishing,False
183499334322874,Fishing,,,,388.0,itu_fishing,False
271029405065609,Fishing,,,,,itu_fishing,False
127400541351027,Fishing,,,,13.0,itu_fishing,False
219513405621636,Fishing,,,,,itu_fishing,False
4586373743312,Fishing,,,,,itu_fishing,False
222513720345269,Fishing,,,,,itu_fishing,False
44297248706798,Fishing,,,,13.0,itu_fishing,False
100421346208116,Fishing,,,,,itu_fishing,False
234405174283045,Fishing,,,,,itu_fishing,False
1438093678987,Fishing,,,,,itu_fishing,False
277956951564578,Fishing,,,,9.0,itu_fishing,False
215693583143967,Fishing,,,,,itu_fishing,False
155190322817879,Fishing,,,,,itu_fishing,False
176874973862480,Fishing,,,,,itu_fishing,False
98540913560188,Fishing,,,,,itu_fishing,False
88059416392247,Fishing,,,,,itu_fishing,False
255853972495490,Fishing,,,,10.0,itu_fishing,False
254122368659864,Fishing,,,,,itu_fishing,False
159247590303768,Fishing,,,,,itu_fishing,False
21739432724739,Fishing,,,,,itu_fishing,False
121324613384499,Fishing,,,,,itu_fishing,False
216489397502501,Fishing,,,,,itu_fishing,False
188915875123343,Fishing,,,,11.0,itu_fishing,False
208301454735084,Fishing,,,,,itu_fishing,False
51941837938170,Fishing,,,,14.0,itu_fishing,False
64752683000239,Fishing,,,,,itu_fishing,False
36206833345688,Fishing,,,,,itu_fishing,False
246202582318069,Fishing,,,,,itu_fishing,False
110712287445257,Fishing,,,,14.0,itu_fishing,False
57295452720946,Fishing,,,,,itu_fishing,False
85709280701308,Fishing,,,,,itu_fishing,False
100748476857690,Fishing,,,,,itu_fishing,False
161572085637116,Fishing,,,,10.0,itu_fishing,False
212778999841779,Fishing,,,,,itu_fishing,False
169486773729588,Fishing,,,,91.0,itu_fishing,False
217511045041432,Fishing,,,,,itu_fishing,False
77108274243927,Fishing,,,,,itu_fishing,False
272738816652104,Fishing,,,,,itu_fishing,False
70383537848572,Fishing,,,,,itu_fishing,False
145509080659659,Fishing,,,,6.0,itu_fishing,False
270691138919453,Fishing,,,,,itu_fishing,False
156273049774150,Fishing,,,,14.0,itu_fishing,False
128663585673005,Fishing,,,,,itu_fishing,False
24381930265211,Fishing,,,,,itu_fishing,False
241318222470924,Fishing,,,,,itu_fishing,False
119373505573633,Fishing,,,,,itu_fishing,False
109558478867251,Fishing,,,,7.0,itu_fishing,False
279593089610285,Fishing,,,,17.0,itu_fishing,False
252702734825276,Fishing,,,,,itu_fishing,False
55277066079632,Fishing,,,,,itu_fishing,False
36067946390980,Fishing,,,,204.0,itu_fishing,False
281016287699042,Fishing,,,,,itu_fishing,False
151480085481896,Fishing,,,,,itu_fishing,False
13257170889170,Fishing,,,,,itu_fishing,False
231118272093939,Fishing,,,,,itu_fishing,False
